Probeset	"Mix A (0% tumor, 0% noise)"	"Mix B (0% tumor, 0% noise)"	"Mix C (0% tumor, 0% noise)"	"Mix D (0% tumor, 0% noise)"	"Mix A (30% tumor, 0% noise)"	"Mix B (30% tumor, 0% noise)"	"Mix C (30% tumor, 0% noise)"	"Mix D (30% tumor, 0% noise)"	"Mix A (60% tumor, 0% noise)"	"Mix B (60% tumor, 0% noise)"	"Mix C (60% tumor, 0% noise)"	"Mix D (60% tumor, 0% noise)"	"Mix A (90% tumor, 0% noise)"	"Mix B (90% tumor, 0% noise)"	"Mix C (90% tumor, 0% noise)"	"Mix D (90% tumor, 0% noise)"	"Mix A (0% tumor, 30% noise)"	"Mix B (0% tumor, 30% noise)"	"Mix C (0% tumor, 30% noise)"	"Mix D (0% tumor, 30% noise)"	"Mix A (30% tumor, 30% noise)"	"Mix B (30% tumor, 30% noise)"	"Mix C (30% tumor, 30% noise)"	"Mix D (30% tumor, 30% noise)"	"Mix A (60% tumor, 30% noise)"	"Mix B (60% tumor, 30% noise)"	"Mix C (60% tumor, 30% noise)"	"Mix D (60% tumor, 30% noise)"	"Mix A (90% tumor, 30% noise)"	"Mix B (90% tumor, 30% noise)"	"Mix C (90% tumor, 30% noise)"	"Mix D (90% tumor, 30% noise)"	"Mix A (0% tumor, 60% noise)"	"Mix B (0% tumor, 60% noise)"	"Mix C (0% tumor, 60% noise)"	"Mix D (0% tumor, 60% noise)"	"Mix A (30% tumor, 60% noise)"	"Mix B (30% tumor, 60% noise)"	"Mix C (30% tumor, 60% noise)"	"Mix D (30% tumor, 60% noise)"	"Mix A (60% tumor, 60% noise)"	"Mix B (60% tumor, 60% noise)"	"Mix C (60% tumor, 60% noise)"	"Mix D (60% tumor, 60% noise)"	"Mix A (90% tumor, 60% noise)"	"Mix B (90% tumor, 60% noise)"	"Mix C (90% tumor, 60% noise)"	"Mix D (90% tumor, 60% noise)"	"Mix A (0% tumor, 90% noise)"	"Mix B (0% tumor, 90% noise)"	"Mix C (0% tumor, 90% noise)"	"Mix D (0% tumor, 90% noise)"	"Mix A (30% tumor, 90% noise)"	"Mix B (30% tumor, 90% noise)"	"Mix C (30% tumor, 90% noise)"	"Mix D (30% tumor, 90% noise)"	"Mix A (60% tumor, 90% noise)"	"Mix B (60% tumor, 90% noise)"	"Mix C (60% tumor, 90% noise)"	"Mix D (60% tumor, 90% noise)"	"Mix A (90% tumor, 90% noise)"	"Mix B (90% tumor, 90% noise)"	"Mix C (90% tumor, 90% noise)"	"Mix D (90% tumor, 90% noise)"
227623_at	66.52146265	273.4775183	564.1351335	335.9512233	53.96953487	198.8387738	402.2991045	242.5703673	41.41760708	124.2000293	240.4630754	149.1895113	28.8656793	49.56128487	78.62704639	55.80865536	79.95415975	272.5396283	563.5100739	340.1165128	55.14280861	198.0857156	401.530437	241.5783878	40.43690074	123.5982055	342.4562146	158.0516012	28.06554952	49.94142557	82.37116371	54.81318426	65.52696151	603.1570238	563.1351349	334.9521406	53.195604	197.8472384	418.5570499	241.7781512	40.41764087	123.3823095	241.3865429	148.1896439	29.32732326	110.0749803	79.7642328	55.40557947	86.51789289	272.4981612	1151.435913	335.3581023	52.97101005	197.9357373	401.3888619	241.5710069	3371392.285	125.8194752	239.5048231	148.465908	24658721.71	59.69553114	77.62988781	54.80975358
227671_at	341.3186634	1028.381828	2341.323532	1299.165293	244.3418871	725.2861027	1644.345295	914.8345282	147.3651109	422.190377	947.3670583	530.503763	50.38833469	119.0946512	250.3888215	146.1729977	340.3501053	1028.223097	2341.192843	1341.045333	243.8055185	726.5319412	1643.420668	1031.131456	149.3145795	421.4503193	995.0935243	529.51455	49.64712211	122.6793741	249.7135098	146.1605317	340.4139844	1035.82123	2782.572004	1298.508105	243.448021	724.5122017	1643.347556	913.9043792	146.7688959	421.204023	946.4382418	534.6866345	63.63088498	130.7856681	249.3910391	145.7118087	340.7469435	1027.381829	3989.185416	5730.062864	1509.766177	76256.74458	7713.488737	913.8514781	146.3856269	421.2068313	946.3672253	537.7458214	51.01973355	118.5539657	250.751848	145.2164636
227742_at	1143.43603	2540.611317	5101.076916	3081.066365	802.3066778	1780.329379	3572.655298	2158.647913	461.1773256	1020.047441	2044.23368	1236.22946	120.0479735	259.7655022	515.8120621	313.811007	1142.737116	2539.774019	5102.33696	3090.517802	824.1454456	1780.332821	3593.347228	2157.655069	462.8678935	1019.145239	2043.268009	1235.2925	119.5794939	259.2151476	514.8174355	370.6625929	1142.436031	2591.155999	5105.160593	3082.099042	801.3067896	1959.743846	5197.715487	2157.781029	472.849051	1019.206797	2043.256228	1235.229581	119.2340745	263.3932369	644.0932712	382.7632531	1142.436079	2548.117682	5106.573993	3080.067428	802.4753904	1779.332766	3606.739319	628604.0122	460.6872124	1030.486743	2128.018821	1237.461202	178.3711828	258.7655249	514.8304368	364.7737285
227812_at	178.9732655	516.2208434	517.2746218	341.2106401	230.4356496	466.5089541	467.246599	344.0018118	281.8980337	416.7970648	417.2185762	346.7929835	333.3604177	367.0851755	367.1905534	349.5841552	179.7434307	515.2999802	521.1458576	340.6711349	237.1727527	478.0570491	466.3242236	343.6336871	1129.497476	6389.093627	416.5189524	346.0102882	333.8275766	366.720395	368.3111721	403.2968561	178.2244434	645770.5754	516.2870636	345.1494499	275.9051773	465.5166169	985.2569565	343.1553961	280.9012366	415.9513633	533.0508252	346.5076385	7838.404776	369.3789175	366.1905534	349.0105812	178.3410168	518.0944089	547.9469844	340.2106453	229.4424147	465.5130023	1231516.192	343.0055762	280.9342344	501.3769196	416.220378	70332265.49	332.3605065	862.218604	366.8648963	348.5912183
227834_at	33.10057632	115.8090869	41.63052074	49.62162286	34.16163024	92.05758767	40.13259133	45.72636281	35.22268415	68.3060884	38.63466192	41.83110276	36.28373806	44.55458913	37.13673251	37.93584272	32.12065229	115.3214217	51.24882067	50.11341747	36.75866395	92.34300533	39.71626489	47.79254751	35.08138728	86.55441213	39.14040914	41.02625772	49.13966543	44.09191104	37.27302852	36.9774047	32.14653141	128.9611264	40.65026901	49.94495763	33.17786252	93.36766389	39.26124918	44.72647646	34.24415506	67.31328503	37.76904684	40.8316152	35.45963694	45.05184069	36.14071804	40.8699442	8255.476072	117.8067597	119.2149622	58.02710487	33.37862933	91.06724054	141.7476577	44.72638575	34.22268415	67.82908824	37.92316565	40.99774886	3485.621373	54.52633313	36.1568686	37.06871223
227915_at	17.4736115	312.6881907	570.7446783	309.1420105	14.52421256	221.174418	401.8139593	218.6920919	11.57481362	129.6606453	232.8832404	128.2421732	8.625414683	38.1468726	63.95252137	37.79225458	16.55071979	313.1308164	569.7560521	310.1646196	16.21666129	220.6855838	400.9264855	217.7148237	12.62245943	166.7945574	233.3472501	131.1374283	7.851458837	37.15970736	63.05691473	36.94263504	18.02625027	321.6026749	4131.363502	308.5362527	171.5858131	220.3460419	401.2385757	1280.191544	7248.0387	502.6066305	237.155013	166.7724609	7.636564084	37.230897	73.45188074	43.69707424	16.47361183	311.6886342	569.7574078	308.1602378	299.436872	220.1747197	403.7311182	217.6974097	10.57934374	129.5673965	231.8832961	180.0968184	4340.082392	37.14710009	100.9997037	36.89450398
227923_at	16.0562616	10.62512741	7.879467405	9.607099339	226.324128	222.522334	220.600372	221.8097144	436.5919943	434.4195406	433.3212766	434.0123294	646.8598607	646.3167472	646.0421812	646.2149444	15.11145099	21.54122141	7.71113067	8.667060792	225.3425773	222.0006301	219.7831216	221.0910519	435.7471832	433.4699996	432.9663044	433.9936343	646.0624816	1135.63851	648.9792607	645.9961326	15.12335565	10.59895544	6.88299155	8.607410461	316.7838799	224.7366529	220.0035668	220.9018536	435.7249237	433.5412034	439.5174935	449.3489934	1713.067668	649.7729413	645.0423276	647.5000645	147.8566748	340.4898746	6.880507057	11.12874095	43701.21906	635.2905949	219.6011595	220.8173261	444.8514796	2171.42797	432.3212767	433.7110495	646.8440793	647.7399132	645.1714492	645.2176709
227947_at	815.6117404	414.0103156	770.2525735	562.2514095	836.2799996	555.1590023	804.5285829	658.9277681	856.9482589	696.307689	838.8045922	755.6041266	877.6165182	837.4563757	873.0806015	852.2804851	818.1133068	437.6485509	769.3043793	567.8546787	835.9767723	555.1448184	805.1310112	659.3848385	856.5987635	695.4515886	838.3837307	755.008484	877.1797172	836.5898685	876.2363231	856.9036074	815.5769792	413.0260053	1226.131793	647.956768	837.0157221	554.1717685	955.7204908	684.3040548	864.0008055	696.1946903	837.8139433	771.4748639	876.618196	850.8334646	932.4545598	851.8393252	814.6576089	352812.0837	769.2631781	583.5091744	835.2800089	554.1632037	807.2688348	660.2731626	871.0095593	5651.30982	993.8841682	754.6041282	878.5132218	836.4566459	872.0807316	851.2807456
227949_at	1640.899247	858.7783992	1434.245039	1679.802349	1159.520642	612.0360487	1014.862697	1186.752814	678.1420372	365.2936982	595.4803543	693.7032782	196.7634325	118.5513477	176.0980117	200.6537427	1641.620047	858.1825499	1468.198117	1679.12723	1160.526403	614.6547145	1014.270506	1202.375826	678.170586	364.4014486	594.9219204	693.2318716	196.1823476	117.5791834	176.9365853	200.6691329	1648.317048	858.0374288	1472.350082	1691.521514	1158.541084	18973.22532	1013.880386	1185.752998	4999.695669	365.9472082	594.48682	693.53354	593.1368256	1956.88965	179.5902896	236.2086709	1842.762114	857.780113	1435.71919	1925.630562	1159.342432	611.1595163	1013.863058	1284.419183	684.2414658	90789.4805	694.5655827	692.8927754	341.4000827	117.9947512	175.105673	1590.585409
227952_at	749.5099359	2216.003592	2253.616306	1548.887365	563.1378035	1589.683363	1616.012263	1122.702004	376.7656712	963.3631336	978.4082193	696.5166429	190.3935389	337.0429045	340.8041759	270.3312818	748.5874841	2215.026931	2254.678241	1550.811884	564.6670701	1588.746543	1615.142125	1131.149439	377.0140568	962.4641003	977.4140056	699.0453297	195.9530588	336.0675902	341.0062766	357.7632752	855.9510036	2218.649461	2252.69101	1547.891001	562.3073719	1589.095897	21935.99627	1121.729	377.0510098	962.4781982	979.6353645	696.4189473	189.3936646	3631.533721	3618.070903	284.5555652	748.5109595	2215.004021	2252.967438	1547.887813	602.9056532	1588.683593	1619.4247	11188.01855	375.8101723	969.3493118	998.4306743	741.1309056	189.9927025	337.2249095	339.8044737	300.7197719
228056_s_at	703.4983717	1005.408489	772.1466791	978.4982853	493.4821261	704.8192084	541.5359412	685.9820655	283.4658804	404.2299274	310.9252033	393.4658458	73.44963466	103.6406464	80.3144654	100.949626	702.5176338	1004.528587	771.1745087	977.5829694	492.5232128	706.1260859	540.5485553	685.0126761	287.5756883	418.1770782	311.2047994	392.4863114	82.69451394	106.8304597	81.53187097	101.8724587	718.3309579	1004.408678	771.90398	977.4995057	492.4826482	705.1397136	540.5411774	684.9907077	46629.81957	409.2774248	313.6500582	392.7373821	72.46390366	102.8124045	79.31446793	99.95033446	60068945.85	1004.96887	771.1466792	27415.97272	543.6439872	703.9296917	540.5873487	531841.9868	325.0233665	563.5299214	309.926643	392.4659867	72.54394509	923438088.6	5898.315931	100.6251416
228071_at	1024.658549	453.4279927	222.1992446	47.22550546	719.4694777	319.6080884	157.7479647	35.2663473	414.2804065	185.7881841	93.29668481	23.30718915	109.0913353	51.96827973	28.84540491	11.348031	1023.732894	453.3456008	221.644004	48.47453716	719.4873195	324.2145634	177.6912276	92.77573104	442.628544	186.2588942	92.42081792	22.32188581	114.6331146	122.4917145	29.54923763	10.65980974	1023.778499	544.2047316	344.2347617	53.64016191	718.4708795	1913.588286	851.5446909	2498.91364	413.2913677	184.9649849	115.0985293	22.31928369	162.6426565	78.21444786	1714.384448	16.87301372	1023.931357	454.730282	1717.44711	46.71488312	719.326622	318.619046	1.25956E+13	57.33140811	413.3005358	50324.8456	92.3078229	157027.0976	903.2717349	51.01622532	8231.855144	149.20554
228153_at	1520.763058	3389.192708	1158.154342	2063.591791	1148.301094	2456.201849	894.4749934	1528.281208	775.8391308	1523.210991	630.7956446	992.9706242	403.3771674	590.2201324	367.1162958	457.6600407	1519.824087	3428.223954	1157.308649	2073.441435	1147.472548	2455.652881	893.4812844	1527.502587	776.8489048	1522.298927	649.669639	992.122586	404.2579377	589.8978354	366.2487355	546.3334051	1524.617696	3864.245186	1157.35057	2063.855169	1147.555368	2455.989923	903.2581459	1528.816926	880.9833794	1522.508113	637.5482355	25700.71107	402.4062189	589.7745768	673.0906028	460.7926356	2435.2412	24134.72958	1159.637742	2062.591845	1147.551238	2455.205903	481478.5692	1527.284831	786.815789	1886.702651	682.3127678	991.9706368	402.3936448	589.2230963	366.1172347	457.1332913
228262_at	144.1291883	349.4078991	127.3038488	198.6198503	107.7910769	251.4861744	96.01333926	145.9345403	71.45296549	153.5644498	64.72282969	93.24923026	35.11485407	55.64272514	33.43232012	40.56392026	143.652627	357.0211653	144.5578046	202.4603077	108.3570961	252.853172	96.35761581	148.3587465	70.60377496	182.2541489	64.62392636	92.32431708	47.12004232	54.72943572	32.98195301	39.90653139	143.7926607	348.4497095	126.8025857	200.225539	107.1966715	250.8683665	95.01811324	257.8478388	70.45298872	152.5649432	113.5160389	92.87530428	34.1190818	62.15511643	32.48298879	454.8900202	143.1587914	351.1264012	11184.37462	197.6208467	2073.349459	250.9116797	95.44100149	157.1359762	4875.982739	175.3809101	64.57673554	131.7597569	2609.92394	54.64272514	33.67716639	138151.252
228293_at	205.5847401	164.6206174	200.8386505	234.837179	438.197332	409.5224461	434.8750693	458.6740392	670.8099238	654.4242747	668.911488	682.5108994	903.4225157	899.3261034	902.9479067	906.3477596	204.9939406	165.0886053	203.5410941	234.5217386	447.7020616	590.0413019	434.3868245	509.9414116	673.7148625	656.0984567	668.4069698	686.84071	1216.777026	898.884853	902.0639431	921.8328585	204.8107656	164.2402262	200.1454723	234.0172268	437.3523821	408.528429	434.0831135	457.7045654	669.947373	653.5067257	667.9215649	681.8957257	902.7016242	899.1019599	902.5267964	905.6131388	206.9548828	3042.761535	200.6476768	246.9336428	488.1641507	950.916827	435.8334734	30315398.07	669.8099238	656.4792595	667.911488	681.5112825	902.5411591	898.3421788	902.5751762	905.3482608
228486_at	979.3258997	505.5028326	889.3823724	882.9721096	843.974938	512.2987911	781.0144689	776.527285	708.6239764	519.0947495	672.6465654	670.0824603	573.2730147	525.890708	564.278662	563.6376357	978.3797502	507.7933677	891.343638	882.2122692	879.0542938	511.5400676	780.2051833	777.0214095	708.2585544	556.0706546	671.6915795	701.6070404	575.3382445	531.1012146	564.6723453	582.1861925	1041.076787	505.2589403	888.3839238	895.6664412	843.1405755	23648.69665	780.1601019	775.5828548	707.7709389	518.1012637	671.6709269	669.307224	579.2390538	525.1813304	661.3043327	567.0781797	29533.85048	592.2899558	7314.382889	882.7094516	843.2121755	511.7636869	780.0158909	793.5059761	707.6248762	518.1146511	671.7613978	677.8983819	572.2730148	524.8907526	1476.416067	759.8071459
228592_at	6195.420604	14166.00496	6965.603171	9807.948009	4346.694317	9926.103364	4885.822114	6875.4635	2497.96803	5686.201771	2806.041057	3942.978992	649.2417427	1446.300178	726.2599995	1010.494483	6194.98572	14171.37351	6964.76588	9807.781264	4346.171048	9930.821705	4884.996393	6874.691285	2504.950035	5685.206981	2827.858449	3942.340821	648.2717869	1446.298648	725.5042294	1012.310138	6207.77341	14165.69966	6974.009819	9807.746988	4345.755124	9925.104301	4884.827201	9217.247495	2499.660416	5685.260264	2805.173405	3963.548217	652.657485	1445.312409	730.2696438	1052.457113	6218.29608	14165.00648	6964.628181	9806.948009	4526.016441	9925.470527	5029.424188	6874.464432	2496.968102	5685.44815	2805.041069	3942.186336	648.3375091	1539.501238	1770.228411	1009.494483
228625_at	5626.216857	2733.160524	3637.562836	4817.320583	4009.682412	1984.542979	2617.624597	3443.45502	2393.147967	1235.925434	1597.686358	2069.589457	776.6135217	487.3078885	577.7481197	695.7238944	5625.240922	2766.336518	3636.822132	4818.155241	4012.766088	1983.653152	2617.560043	3443.093232	2431.13123	1235.016193	1597.517763	2072.248613	781.3683604	493.173888	582.1436807	757.6440766	5730.468919	2732.254463	3644.87683	4817.467244	4010.021232	3778.118815	2616.641064	3541.016836	2426.392725	1234.925439	1598.547063	2069.355507	779.3463558	486.9643152	577.204588	694.7321753	5625.217328	255794.1197	124070.8061	4816.64765	4008.686843	2191.781292	2616.664776	3442.481006	2398.855609	1234.975348	1614.001945	2068.589761	775.8573905	71517805.68	643.9440781	1804.292489
228636_at	4652.645184	2951.893485	4467.794365	4956.899385	3265.291375	2074.765185	3135.895801	3478.269316	1877.937566	1197.636886	1803.997238	1999.639246	490.5837568	320.5085868	472.0986748	521.0091769	4652.487137	3288.621606	4467.621579	4963.129064	3266.704645	2073.791874	3255.529963	3489.638102	1895.888692	1738.710957	1803.078197	2005.705083	490.1122119	333.7293757	507.0974011	521.3970825	4651.72359	48167.20931	4466.890402	4955.936159	3264.498406	23276.87196	3135.113615	5970.844804	1887.131407	1225.415624	1806.139482	1999.447686	1793.363363	321.1100762	471.1068589	1057.757601	4696.984132	2951.992325	4466.794365	206994.7533	3264.348627	2074.815947	141668.1836	3477.269663	1882.414556	1205.592925	1803.354295	1998.696066	560.9680573	321.1498299	471.0988133	19342.28151
228737_at	460.1596655	1041.748556	1643.230732	792.8812171	587.5001468	994.6123704	1415.649893	820.4052329	714.8406281	947.4761845	1188.069055	847.9292487	842.1811094	900.3399985	960.488216	875.4532646	459.3924328	1040.753708	1642.369967	791.9554418	589.5599618	993.9742731	1414.846084	821.6392636	715.4247402	951.5311109	1187.469928	858.6306455	841.2096848	906.567873	959.5195327	874.5669406	543.9716871	1040.943005	1642.344103	796.6958504	586.7085182	2336.393018	1414.650257	826.9279662	713.8945464	1023.627292	1197.156655	846.9883424	849.6852582	900.3033842	1186.967704	874.5031947	1954.665116	1040.814403	1642.232204	791.8976782	597.0298645	3902.542	1414.650936	819.4146095	713.878338	1737.86431	1190.664274	43986.45903	1573.952329	899.3429351	971.2967406	958.2602262
228758_at	136.7587416	255.2899655	117.7669822	256.2984528	146.9256346	229.8974913	133.6314029	230.6034324	157.0925275	204.505017	149.4958237	204.908412	167.2594204	179.1125428	165.3602445	179.2133915	137.7991682	256.3446529	119.9448259	271.0676908	145.9902315	229.3088807	144.6049893	230.6004786	156.2488485	204.2823859	179.5682885	205.7913041	269.4420104	182.6787518	168.8570653	178.9322775	135.7587437	268.5428995	116.7767195	256.4617806	147.4882055	228.8981213	147.3231762	229.6064458	241.9380291	214.8663352	156.7074002	256.6353291	77161.85842	178.1158702	227.2327671	251.4864967	140.0014155	43090.4357	116.9220239	255.2988395	155.2956961	5461.166452	64454.65726	229.6037095	156.3477144	38235.85138	4126.312684	203.9092018	300.6281768	178.748205	164.3607562	180.4460432
229147_at	723.8102549	2048.123922	579.4689247	1066.964232	634.2921924	1561.31176	533.2532613	874.4999767	544.7741299	1074.499597	487.0375978	682.0357209	455.2560674	587.6874342	440.8219344	489.5714652	722.8104309	2053.399644	578.8448468	1083.852027	633.306056	1563.606057	532.8456172	875.3161311	545.6408586	1073.659184	486.0509388	682.5388462	455.7137711	606.6263028	440.1085729	488.7592903	742.1015504	2047.124952	580.9787488	1176.291969	633.307363	4074.591464	616.4711592	921.4938215	543.7803008	1073.500643	781.1878377	700.4564617	455.1730714	587.4102191	440.3500505	488.6645387	723.0988079	2047.136643	15405.72933	1066.069159	633.292195	1583.001801	532.5110924	897.9392332	1005.228732	1073.588337	486.0378461	681.0357232	339195.1288	586.9550409	447.4611342	488.5728033
229159_at	488.4633672	348.5055732	513.7330444	558.152708	351.5443351	253.5738793	369.2331092	400.3268737	214.6253031	158.6421855	224.733174	242.5010394	77.70627106	63.71049166	80.23323879	84.67520514	487.8349185	347.9538754	512.7594611	560.4842268	350.7942537	252.7346383	370.138429	403.2983672	215.0266497	158.2152989	224.9549515	244.1093402	76.79436084	69.75273963	79.33271905	218.0362378	520.0259136	634.1579444	514.4154483	861.7690652	358.3213247	315.5047473	417.9979316	399.5047229	709.6837828	611.8688407	223.7388622	241.7169367	76.70898763	63.68587274	89.83095343	83.84299882	1533.078396	838.0882316	512.7331517	557.152872	2004.093826	262.6172	490.1222826	399.4635683	215.7805542	157.8907426	223.7332293	507.1215251	76.70924697	62.71245877	79.63155147	85.6497036
229309_at	1371.343872	952.097796	1678.340914	1503.389045	1193.014573	899.5423202	1407.912503	1285.446195	1014.685275	846.9868444	1137.484092	1067.503344	836.3559762	794.4313686	867.0556805	849.5604935	1370.498749	951.4685528	1677.922142	1527.299484	1193.036793	898.6020645	1406.956607	1286.202649	1013.713888	846.0146548	1136.788848	1067.073661	838.2865189	793.4483528	878.1141426	848.8232562	1377.786577	951.1394718	1678.226647	1653.649359	1262.113131	900.4255277	1406.915712	1284.647531	1013.696101	847.2023903	1136.484552	1066.50346	835.3785611	793.4314264	866.0664394	850.8198336	1372.691568	951.2365686	1677.340958	32723.53021	1248.170577	910.0465855	1406.912597	1307.364007	1013.712656	846.0643978	1893.332408	17831.89672	296710.6442	794.9291033	866.2856368	10729.69236
229552_at	14.40727014	16.80560064	11.11846777	18.35571546	79.67536663	81.35419798	77.37320497	82.43927835	144.9434631	145.9027953	143.6279422	146.5228412	210.2115596	210.4513926	209.8826794	210.6064041	13.92410538	15.8283004	50.33555369	17.45583277	79.37203687	215.1347171	76.54382141	85.47045385	146.263254	152.5489192	142.6931767	147.8427954	210.5589216	246.8596945	209.5939257	219.1200597	24.7984316	70.78618491	10.12243807	18.25174227	78.68302867	86.10862192	76.44918173	81.57872396	143.9443991	144.9382875	142.6486815	145.526116	217.1485858	394.4214519	9644.496201	209.6202785	10746.80931	15.80782265	41569.43863	17.38941755	95.03979429	80.35420171	322.5173277	677.5662397	148.0559521	155.7090558	286.4605775	149.2789803	246.4882932	209.4641375	208.8832615	209.6064127
229580_at	206.9014758	163.251283	244.0526629	408.1271963	147.6321059	117.076971	173.6379369	288.4901103	88.36273604	70.90265893	103.2232109	168.8530243	29.09336617	24.72834689	32.80848488	49.21593822	206.8889329	162.5372192	252.0831328	415.1196568	155.3347485	132.1446428	173.0744598	287.8402359	90.21069299	125.1008289	102.939526	174.4727425	29.20400736	27.78534832	31.99538148	70.06298319	206.3899809	162.2526513	251.3882295	488.6459474	146.6930633	139.0889108	178.2253032	290.980607	87.40771747	188.4874923	102.2498702	167.853051	29.36869464	4620.059832	3667.156526	53.94440962	205.9036863	162.2731867	243.0526631	1340.011466	146.6431151	116.0771867	172.7863238	355354.795	87.36322512	71.51170993	102.2500059	167.8845607	257.6535497	23.7515446	31.81001739	155.0575602
229598_at	8.85429166	105.5823357	7.934084117	12.46906383	9.322611438	77.03224226	8.678466158	11.85295196	9.790931216	48.48214883	9.422848199	11.23684009	10.25925099	19.9320554	10.16723024	10.62072821	10.27805889	135.9274583	7.020679499	16.41384456	8.729071079	76.40571294	12.96815227	10.95801745	19.10324249	48.07942998	8.555575198	10.71145308	9.940098548	19.54823344	10.06197834	10.34734205	29.38731379	126.18045	15.57721718	503.1330225	8.442069755	76.04668198	7.691883105	11.26517052	9.176547459	47.494722	8.50615896	10.24386368	412.7689288	18.93207709	9.258313467	79.55243697	10.12273081	15771.09275	7582.248515	67.46552047	8.324280154	76.11342933	9.581702906	352418588.3	101.3861057	66.52301065	29704570.97	87117.33763	13.21831391	18.93207039	9.196823111	35.99492781
